,contractSymbol,currency,contractSize,inTheMoney,impliedVolatility.raw,impliedVolatility.fmt,expiration.raw,expiration.fmt,expiration.longFmt,change.raw,change.fmt,strike.raw,strike.fmt,lastPrice.raw,lastPrice.fmt,openInterest.raw,openInterest.fmt,openInterest.longFmt,percentChange.raw,percentChange.fmt,ask.raw,ask.fmt,volume.raw,volume.fmt,volume.longFmt,lastTradeDate.raw,lastTradeDate.fmt,lastTradeDate.longFmt,bid.raw,bid.fmt
92,TSLA220715C00710000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,710.0,710.00,52.13,52.13,0,0,0,0,0.00%,0.0,0.00,825.0,825,825,1657310202,2022-07-08,2022-07-08T19:56,0.0,0.00
93,TSLA220715C00715000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,715.0,715.00,47.81,47.81,0,0,0,0,0.00%,0.0,0.00,886.0,886,886,1657310373,2022-07-08,2022-07-08T19:59,0.0,0.00
94,TSLA220715C00720000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,720.0,720.00,43.84,43.84,0,0,0,0,0.00%,0.0,0.00,2771.0,"2,771","2,771",1657310305,2022-07-08,2022-07-08T19:58,0.0,0.00
95,TSLA220715C00725000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,725.0,725.00,40.15,40.15,0,0,0,0,0.00%,0.0,0.00,2109.0,"2,109","2,109",1657310384,2022-07-08,2022-07-08T19:59,0.0,0.00
96,TSLA220715C00730000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,730.0,730.00,36.65,36.65,0,0,0,0,0.00%,0.0,0.00,8033.0,"8,033","8,033",1657310395,2022-07-08,2022-07-08T19:59,0.0,0.00
97,TSLA220715C00735000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,735.0,735.00,33.48,33.48,0,0,0,0,0.00%,0.0,0.00,4401.0,"4,401","4,401",1657310391,2022-07-08,2022-07-08T19:59,0.0,0.00
98,TSLA220715C00740000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,740.0,740.00,30.35,30.35,0,0,0,0,0.00%,0.0,0.00,9106.0,"9,106","9,106",1657310383,2022-07-08,2022-07-08T19:59,0.0,0.00
99,TSLA220715C00745000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,745.0,745.00,27.85,27.85,0,0,0,0,0.00%,0.0,0.00,3173.0,"3,173","3,173",1657310377,2022-07-08,2022-07-08T19:59,0.0,0.00
100,TSLA220715C00750000,USD,REGULAR,True,1.0000000000000003e-05,0.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,750.0,750.00,25.0,25.00,0,0,0,0,0.00%,0.0,0.00,31160.0,"31,160","31,160",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
101,TSLA220715C00755000,USD,REGULAR,False,0.007822421875,0.78%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,755.0,755.00,22.29,22.29,0,0,0,0,0.00%,0.0,0.00,9033.0,"9,033","9,033",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
102,TSLA220715C00760000,USD,REGULAR,False,0.015634843750000002,1.56%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,760.0,760.00,20.1,20.10,0,0,0,0,0.00%,0.0,0.00,17033.0,"17,033","17,033",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
103,TSLA220715C00765000,USD,REGULAR,False,0.0312596875,3.13%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,765.0,765.00,17.85,17.85,0,0,0,0,0.00%,0.0,0.00,6839.0,"6,839","6,839",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
104,TSLA220715C00770000,USD,REGULAR,False,0.0312596875,3.13%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,770.0,770.00,15.7,15.70,0,0,0,0,0.00%,0.0,0.00,9667.0,"9,667","9,667",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
105,TSLA220715C00775000,USD,REGULAR,False,0.062509375,6.25%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,775.0,775.00,13.9,13.90,0,0,0,0,0.00%,0.0,0.00,6873.0,"6,873","6,873",1657310386,2022-07-08,2022-07-08T19:59,0.0,0.00
106,TSLA220715C00780000,USD,REGULAR,False,0.062509375,6.25%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,780.0,780.00,12.08,12.08,0,0,0,0,0.00%,0.0,0.00,6981.0,"6,981","6,981",1657310397,2022-07-08,2022-07-08T19:59,0.0,0.00
107,TSLA220715C00785000,USD,REGULAR,False,0.062509375,6.25%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,785.0,785.00,10.55,10.55,0,0,0,0,0.00%,0.0,0.00,2755.0,"2,755","2,755",1657310394,2022-07-08,2022-07-08T19:59,0.0,0.00
108,TSLA220715C00790000,USD,REGULAR,False,0.062509375,6.25%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,790.0,790.00,9.31,9.31,0,0,0,0,0.00%,0.0,0.00,4109.0,"4,109","4,109",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
109,TSLA220715C00795000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,795.0,795.00,8.03,8.03,0,0,0,0,0.00%,0.0,0.00,2499.0,"2,499","2,499",1657310396,2022-07-08,2022-07-08T19:59,0.0,0.00
110,TSLA220715C00800000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,800.0,800.00,7.05,7.05,0,0,0,0,0.00%,0.0,0.00,41368.0,"41,368","41,368",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
111,TSLA220715C00805000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,805.0,805.00,6.0,6.00,0,0,0,0,0.00%,0.0,0.00,2914.0,"2,914","2,914",1657310384,2022-07-08,2022-07-08T19:59,0.0,0.00
112,TSLA220715C00810000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,810.0,810.00,4.95,4.95,0,0,0,0,0.00%,0.0,0.00,5184.0,"5,184","5,184",1657310392,2022-07-08,2022-07-08T19:59,0.0,0.00
113,TSLA220715C00815000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,815.0,815.00,4.46,4.46,0,0,0,0,0.00%,0.0,0.00,2326.0,"2,326","2,326",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
114,TSLA220715C00820000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,820.0,820.00,3.8,3.80,0,0,0,0,0.00%,0.0,0.00,4467.0,"4,467","4,467",1657310399,2022-07-08,2022-07-08T19:59,0.0,0.00
115,TSLA220715C00825000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,825.0,825.00,3.31,3.31,0,0,0,0,0.00%,0.0,0.00,3716.0,"3,716","3,716",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
116,TSLA220715C00830000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,830.0,830.00,2.97,2.97,0,0,0,0,0.00%,0.0,0.00,3518.0,"3,518","3,518",1657310398,2022-07-08,2022-07-08T19:59,0.0,0.00
117,TSLA220715C00835000,USD,REGULAR,False,0.12500875,12.50%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,835.0,835.00,2.31,2.31,0,0,0,0,0.00%,0.0,0.00,1694.0,"1,694","1,694",1657310391,2022-07-08,2022-07-08T19:59,0.0,0.00
118,TSLA220715C00840000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,840.0,840.00,2.13,2.13,0,0,0,0,0.00%,0.0,0.00,2807.0,"2,807","2,807",1657310399,2022-07-08,2022-07-08T19:59,0.0,0.00
119,TSLA220715C00845000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,845.0,845.00,1.83,1.83,0,0,0,0,0.00%,0.0,0.00,3399.0,"3,399","3,399",1657310377,2022-07-08,2022-07-08T19:59,0.0,0.00
120,TSLA220715C00850000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,850.0,850.00,1.57,1.57,0,0,0,0,0.00%,0.0,0.00,11202.0,"11,202","11,202",1657310399,2022-07-08,2022-07-08T19:59,0.0,0.00
121,TSLA220715C00855000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,855.0,855.00,1.31,1.31,0,0,0,0,0.00%,0.0,0.00,1292.0,"1,292","1,292",1657310332,2022-07-08,2022-07-08T19:58,0.0,0.00
122,TSLA220715C00860000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,860.0,860.00,1.11,1.11,0,0,0,0,0.00%,0.0,0.00,2135.0,"2,135","2,135",1657310396,2022-07-08,2022-07-08T19:59,0.0,0.00
123,TSLA220715C00865000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,865.0,865.00,1.05,1.05,0,0,0,0,0.00%,0.0,0.00,1937.0,"1,937","1,937",1657310386,2022-07-08,2022-07-08T19:59,0.0,0.00
124,TSLA220715C00870000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,870.0,870.00,0.87,0.87,0,0,0,0,0.00%,0.0,0.00,2809.0,"2,809","2,809",1657310295,2022-07-08,2022-07-08T19:58,0.0,0.00
125,TSLA220715C00875000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,875.0,875.00,0.78,0.78,0,0,0,0,0.00%,0.0,0.00,1184.0,"1,184","1,184",1657310381,2022-07-08,2022-07-08T19:59,0.0,0.00
126,TSLA220715C00880000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,880.0,880.00,0.62,0.62,0,0,0,0,0.00%,0.0,0.00,1536.0,"1,536","1,536",1657310396,2022-07-08,2022-07-08T19:59,0.0,0.00
127,TSLA220715C00885000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,885.0,885.00,0.58,0.58,0,0,0,0,0.00%,0.0,0.00,670.0,670,670,1657310375,2022-07-08,2022-07-08T19:59,0.0,0.00
128,TSLA220715C00890000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,890.0,890.00,0.51,0.51,0,0,0,0,0.00%,0.0,0.00,1162.0,"1,162","1,162",1657310266,2022-07-08,2022-07-08T19:57,0.0,0.00
129,TSLA220715C00895000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,895.0,895.00,0.45,0.45,0,0,0,0,0.00%,0.0,0.00,243.0,243,243,1657310338,2022-07-08,2022-07-08T19:58,0.0,0.00
130,TSLA220715C00900000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,900.0,900.00,0.41,0.41,0,0,0,0,0.00%,0.0,0.00,7381.0,"7,381","7,381",1657310390,2022-07-08,2022-07-08T19:59,0.0,0.00
131,TSLA220715C00905000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,905.0,905.00,0.36,0.36,0,0,0,0,0.00%,0.0,0.00,313.0,313,313,1657310096,2022-07-08,2022-07-08T19:54,0.0,0.00
132,TSLA220715C00910000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,910.0,910.00,0.32,0.32,0,0,0,0,0.00%,0.0,0.00,507.0,507,507,1657310321,2022-07-08,2022-07-08T19:58,0.0,0.00
133,TSLA220715C00915000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,915.0,915.00,0.29,0.29,0,0,0,0,0.00%,0.0,0.00,400.0,400,400,1657310336,2022-07-08,2022-07-08T19:58,0.0,0.00
134,TSLA220715C00920000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,920.0,920.00,0.25,0.25,0,0,0,0,0.00%,0.0,0.00,255.0,255,255,1657310349,2022-07-08,2022-07-08T19:59,0.0,0.00
135,TSLA220715C00925000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,925.0,925.00,0.24,0.24,0,0,0,0,0.00%,0.0,0.00,396.0,396,396,1657310150,2022-07-08,2022-07-08T19:55,0.0,0.00
136,TSLA220715C00930000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,930.0,930.00,0.2,0.20,0,0,0,0,0.00%,0.0,0.00,475.0,475,475,1657310282,2022-07-08,2022-07-08T19:58,0.0,0.00
137,TSLA220715C00935000,USD,REGULAR,False,0.2500075,25.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,935.0,935.00,0.19,0.19,0,0,0,0,0.00%,0.0,0.00,249.0,249,249,1657310249,2022-07-08,2022-07-08T19:57,0.0,0.00
138,TSLA220715C00940000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,940.0,940.00,0.16,0.16,0,0,0,0,0.00%,0.0,0.00,302.0,302,302,1657310295,2022-07-08,2022-07-08T19:58,0.0,0.00
139,TSLA220715C00945000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,945.0,945.00,0.16,0.16,0,0,0,0,0.00%,0.0,0.00,337.0,337,337,1657309964,2022-07-08,2022-07-08T19:52,0.0,0.00
140,TSLA220715C00950000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,950.0,950.00,0.13,0.13,0,0,0,0,0.00%,0.0,0.00,1135.0,"1,135","1,135",1657310339,2022-07-08,2022-07-08T19:58,0.0,0.00
141,TSLA220715C00955000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,955.0,955.00,0.15,0.15,0,0,0,0,0.00%,0.0,0.00,250.0,250,250,1657307339,2022-07-08,2022-07-08T19:08,0.0,0.00
142,TSLA220715C00960000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,960.0,960.00,0.15,0.15,0,0,0,0,0.00%,0.0,0.00,146.0,146,146,1657308593,2022-07-08,2022-07-08T19:29,0.0,0.00
143,TSLA220715C00965000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,965.0,965.00,0.08,0.08,0,0,0,0,0.00%,0.0,0.00,51.0,51,51,1657310361,2022-07-08,2022-07-08T19:59,0.0,0.00
144,TSLA220715C00970000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,970.0,970.00,0.11,0.11,0,0,0,0,0.00%,0.0,0.00,122.0,122,122,1657310362,2022-07-08,2022-07-08T19:59,0.0,0.00
145,TSLA220715C00975000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,975.0,975.00,0.06,0.06,0,0,0,0,0.00%,0.0,0.00,337.0,337,337,1657310385,2022-07-08,2022-07-08T19:59,0.0,0.00
146,TSLA220715C00980000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,980.0,980.00,0.03,0.03,0,0,0,0,0.00%,0.0,0.00,83.0,83,83,1657309372,2022-07-08,2022-07-08T19:42,0.0,0.00
147,TSLA220715C00985000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,985.0,985.00,0.09,0.09,0,0,0,0,0.00%,0.0,0.00,36.0,36,36,1657308692,2022-07-08,2022-07-08T19:31,0.0,0.00
148,TSLA220715C00990000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,990.0,990.00,0.07,0.07,0,0,0,0,0.00%,0.0,0.00,195.0,195,195,1657309672,2022-07-08,2022-07-08T19:47,0.0,0.00
149,TSLA220715C00995000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,995.0,995.00,0.06,0.06,0,0,0,0,0.00%,0.0,0.00,275.0,275,275,1657309793,2022-07-08,2022-07-08T19:49,0.0,0.00
150,TSLA220715C01000000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1000.0,"1,000.00",0.06,0.06,0,0,0,0,0.00%,0.0,0.00,2903.0,"2,903","2,903",1657310350,2022-07-08,2022-07-08T19:59,0.0,0.00
151,TSLA220715C01010000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1010.0,"1,010.00",0.07,0.07,0,0,0,0,0.00%,0.0,0.00,109.0,109,109,1657297711,2022-07-08,2022-07-08T16:28,0.0,0.00
152,TSLA220715C01020000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1020.0,"1,020.00",0.06,0.06,0,0,0,0,0.00%,0.0,0.00,11.0,11,11,1657309957,2022-07-08,2022-07-08T19:52,0.0,0.00
153,TSLA220715C01025000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1025.0,"1,025.00",0.05,0.05,0,0,0,0,0.00%,0.0,0.00,486.0,486,486,1657310385,2022-07-08,2022-07-08T19:59,0.0,0.00
154,TSLA220715C01030000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1030.0,"1,030.00",0.05,0.05,0,0,0,0,0.00%,0.0,0.00,564.0,564,564,1657306772,2022-07-08,2022-07-08T18:59,0.0,0.00
155,TSLA220715C01040000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1040.0,"1,040.00",0.04,0.04,0,0,0,0,0.00%,0.0,0.00,57.0,57,57,1657310372,2022-07-08,2022-07-08T19:59,0.0,0.00
156,TSLA220715C01050000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1050.0,"1,050.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,94.0,94,94,1657309800,2022-07-08,2022-07-08T19:50,0.0,0.00
157,TSLA220715C01060000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1060.0,"1,060.00",0.04,0.04,0,0,0,0,0.00%,0.0,0.00,25.0,25,25,1657308749,2022-07-08,2022-07-08T19:32,0.0,0.00
158,TSLA220715C01070000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1070.0,"1,070.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,31.0,31,31,1657310067,2022-07-08,2022-07-08T19:54,0.0,0.00
159,TSLA220715C01075000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1075.0,"1,075.00",0.05,0.05,0,0,0,0,0.00%,0.0,0.00,22.0,22,22,1657294367,2022-07-08,2022-07-08T15:32,0.0,0.00
160,TSLA220715C01080000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1080.0,"1,080.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657292599,2022-07-08,2022-07-08T15:03,0.0,0.00
161,TSLA220715C01100000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1100.0,"1,100.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,80.0,80,80,1657309337,2022-07-08,2022-07-08T19:42,0.0,0.00
162,TSLA220715C01125000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1125.0,"1,125.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,15.0,15,15,1657309368,2022-07-08,2022-07-08T19:42,0.0,0.00
163,TSLA220715C01150000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1150.0,"1,150.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,40.0,40,40,1657309467,2022-07-08,2022-07-08T19:44,0.0,0.00
164,TSLA220715C01175000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1175.0,"1,175.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,16.0,16,16,1657308546,2022-07-08,2022-07-08T19:29,0.0,0.00
165,TSLA220715C01200000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1200.0,"1,200.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,90.0,90,90,1657309999,2022-07-08,2022-07-08T19:53,0.0,0.00
166,TSLA220715C01225000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1225.0,"1,225.00",0.04,0.04,0,0,0,0,0.00%,0.0,0.00,42.0,42,42,1657307654,2022-07-08,2022-07-08T19:14,0.0,0.00
167,TSLA220715C01250000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1250.0,"1,250.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,27.0,27,27,1657307678,2022-07-08,2022-07-08T19:14,0.0,0.00
168,TSLA220715C01275000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1275.0,"1,275.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,9.0,9,9,1657288629,2022-07-08,2022-07-08T13:57,0.0,0.00
169,TSLA220715C01300000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1300.0,"1,300.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,26.0,26,26,1657310145,2022-07-08,2022-07-08T19:55,0.0,0.00
170,TSLA220715C01325000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1325.0,"1,325.00",0.05,0.05,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657030668,2022-07-05,2022-07-05T14:17,0.0,0.00
171,TSLA220715C01350000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1350.0,"1,350.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657292044,2022-07-08,2022-07-08T14:54,0.0,0.00
172,TSLA220715C01375000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1375.0,"1,375.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,10.0,10,10,1657306200,2022-07-08,2022-07-08T18:50,0.0,0.00
173,TSLA220715C01400000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1400.0,"1,400.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,13.0,13,13,1657298559,2022-07-08,2022-07-08T16:42,0.0,0.00
174,TSLA220715C01425000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1425.0,"1,425.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,17.0,17,17,1656704187,2022-07-01,2022-07-01T19:36,0.0,0.00
175,TSLA220715C01450000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1450.0,"1,450.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,4.0,4,4,1657036096,2022-07-05,2022-07-05T15:48,0.0,0.00
176,TSLA220715C01475000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1475.0,"1,475.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1657120491,2022-07-06,2022-07-06T15:14,0.0,0.00
177,TSLA220715C01500000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1500.0,"1,500.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,107.0,107,107,1657306517,2022-07-08,2022-07-08T18:55,0.0,0.00
178,TSLA220715C01525000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1525.0,"1,525.00",0.03,0.03,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1656524478,2022-06-29,2022-06-29T17:41,0.0,0.00
179,TSLA220715C01550000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1550.0,"1,550.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,2.0,2,2,1656512276,2022-06-29,2022-06-29T14:17,0.0,0.00
180,TSLA220715C01575000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1575.0,"1,575.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657289242,2022-07-08,2022-07-08T14:07,0.0,0.00
181,TSLA220715C01600000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1600.0,"1,600.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,25.0,25,25,1657050989,2022-07-05,2022-07-05T19:56,0.0,0.00
182,TSLA220715C01625000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1625.0,"1,625.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,5.0,5,5,1656597981,2022-06-30,2022-06-30T14:06,0.0,0.00
183,TSLA220715C01650000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1650.0,"1,650.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1656341659,2022-06-27,2022-06-27T14:54,0.0,0.00
184,TSLA220715C01675000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1675.0,"1,675.00",0.02,0.02,0,0,0,0,0.00%,0.0,0.00,17.0,17,17,1656599756,2022-06-30,2022-06-30T14:35,0.0,0.00
185,TSLA220715C01700000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1700.0,"1,700.00",0.01,0.01,0,0,0,0,0.00%,0.0,0.00,1.0,1,1,1657029366,2022-07-05,2022-07-05T13:56,0.0,0.00
186,TSLA220715C01725000,USD,REGULAR,False,0.500005,50.00%,1657843200,2022-07-15,2022-07-15T00:00,0,0.00,1725.0,"1,725.00",0.05,0.05,0,0,0,0,0.00%,0.0,0.00,11.0,11,11,1655919385,2022-06-22,2022-06-22T17:36,0.0,0.00
